"idx","actual","predicted","prob_X1","prob_diff","misclassified","error_type","validation_type","log_exp","trade","service","recre","product","underdev","downtown","avg_road_w","crosswalk_","curve_sign","seg_count","park_ride","C_DISTRICT","crsh_oddyr","crsh_eveny","crash","lon","lat"
"13912","X0","X1",0.828299596905708,0.828299596905708,TRUE,"False Positive","temporal",2.34057492162537,0.2323023,21.60527,0.03019124,0,0.0912483,1,3.4,1,1,2,1,7,0,0,0,1187350,839950.4
"3535","X1","X0",0.431723386049271,0.568276613950729,TRUE,"False Negative","spatial",3.12643711951895,0.17773026,13.1374248,0.041950168,0,0.031516937,1,18.4,2,1,2,1,6,0,3,3,1177465.173,857200.3136
"3535","X0","X1",0.906071484088898,0.906071484088898,TRUE,"False Positive","temporal",3.12643711951895,0.17773026,13.1374248,0.041950168,0,0.031516937,1,18.4,2,1,2,1,6,0,3,3,1177465.173,857200.3136
"2166","X0","X1",0.751067936420441,0.751067936420441,TRUE,"False Positive","spatial",2.52243617282858,0.102388171,14.3766415,0.077781671,0,0.100374807,1,8.4,1,1,1,1,7,0,0,0,1185668.878,839146.2986
"13788","X0","X1",0.751067936420441,0.751067936420441,TRUE,"False Positive","spatial",2.55454583218252,0.102388171,14.3766415,0.077781671,0,0.100374807,1,8.4,1,1,1,1,7,0,0,0,1185668.878,839146.2986
"2166","X0","X1",0.72212341427803,0.72212341427803,TRUE,"False Positive","temporal",2.52243617282858,0.102388171,14.3766415,0.077781671,0,0.100374807,1,8.4,1,1,1,1,7,0,0,0,1185668.878,839146.2986
"13788","X0","X1",0.72212341427803,0.72212341427803,TRUE,"False Positive","temporal",2.55454583218252,0.102388171,14.3766415,0.077781671,0,0.100374807,1,8.4,1,1,1,1,7,0,0,0,1185668.878,839146.2986
"5347","X1","X0",0.137454181909561,0.862545818090439,TRUE,"False Negative","spatial",1.11686535279991,0.1382301,10.06072,0.008470475,0,0.04501157,1,16.1,1,1,1,1,5,0,0,0,1199199,877131.8
"5347","X0","X1",0.610543578863144,0.610543578863144,TRUE,"False Positive","temporal",1.11686535279991,0.1382301,10.06072,0.008470475,0,0.04501157,1,16.1,1,1,1,1,5,0,0,0,1199199,877131.8
"4343","X0","X1",0.590183198451996,0.590183198451996,TRUE,"False Positive","spatial",2.99946299757687,0.152644917,15.3938986,0.016883576,0,0.065367099,1,7.8,1,1,2,1,7,0,0,0,1188690.715,839893.9848
"4343","X0","X1",0.882863312959671,0.882863312959671,TRUE,"False Positive","temporal",2.99946299757687,0.152644917,15.3938986,0.016883576,0,0.065367099,1,7.8,1,1,2,1,7,0,0,0,1188690.715,839893.9848
"3127","X1","X0",0.27365505695343,0.72634494304657,TRUE,"False Negative","spatial",1.46669193920465,0.072072985,16.1757895,0.08470888,0,0.009745859,1,11.4,2,1,1,1,6,0,0,0,1178204.884,866677.0821
"3127","X0","X1",0.746588677167892,0.746588677167892,TRUE,"False Positive","temporal",1.46669193920465,0.072072985,16.1757895,0.08470888,0,0.009745859,1,11.4,2,1,1,1,6,0,0,0,1178204.884,866677.0821
"9339","X0","X1",0.960675835609436,0.960675835609436,TRUE,"False Positive","spatial",1.09912096480093,0.21466,14.86953,0.01757248,0,0.1010126,1,13.2,1,1,2,1,1,0,0,0,1189674,815112.4
"9339","X0","X1",0.512252122163773,0.512252122163773,TRUE,"False Positive","temporal",1.09912096480093,0.21466,14.86953,0.01757248,0,0.1010126,1,13.2,1,1,2,1,1,0,0,0,1189674,815112.4
"8401","X1","X0",0.2534499168396,0.7465500831604,TRUE,"False Negative","spatial",1.82632829243444,0.110981671,24.5559013,0.040094879,0,0.033573667,1,14.4,1,2,2,1,4,0,0,0,1198995.812,854294.2011
"10095","X1","X0",0.2534499168396,0.7465500831604,TRUE,"False Negative","spatial",1.83547461010163,0.110981671,24.5559013,0.040094879,0,0.033573667,1,14.4,1,2,2,1,4,0,0,0,1198995.812,854294.2011
"8401","X0","X1",0.726262778043747,0.726262778043747,TRUE,"False Positive","temporal",1.82632829243444,0.110981671,24.5559013,0.040094879,0,0.033573667,1,14.4,1,2,2,1,4,0,0,0,1198995.812,854294.2011
"10095","X0","X1",0.726262778043747,0.726262778043747,TRUE,"False Positive","temporal",1.83547461010163,0.110981671,24.5559013,0.040094879,0,0.033573667,1,14.4,1,2,2,1,4,0,0,0,1198995.812,854294.2011
"6104","X0","X1",0.74185311794281,0.74185311794281,TRUE,"False Positive","spatial",2.95692725130257,0.05940867,11.80285,0.01321867,0,0.03877663,1,13.6,1,1,1,1,3,0,0,0,1191670,838650.4
"6104","X0","X1",0.7308529317379,0.7308529317379,TRUE,"False Positive","temporal",2.95692725130257,0.05940867,11.80285,0.01321867,0,0.03877663,1,13.6,1,1,1,1,3,0,0,0,1191670,838650.4
"5098","X1","X0",0.0989221259951591,0.901077874004841,TRUE,"False Negative","spatial",2.83358514477657,0.068549799,10.5459425,0.006992359,0,0.023711214,1,37.2,2,2,1,1,4,0,0,0,1185515.637,851257.3964
"6936","X1","X0",0.0989221259951591,0.901077874004841,TRUE,"False Negative","spatial",2.80232066169396,0.068549799,10.5459425,0.006992359,0,0.023711214,1,28.4,2,2,3,1,4,0,0,0,1185515.637,851257.3964
"5098","X0","X1",0.570861905813217,0.570861905813217,TRUE,"False Positive","temporal",2.83358514477657,0.068549799,10.5459425,0.006992359,0,0.023711214,1,37.2,2,2,1,1,4,0,0,0,1185515.637,851257.3964
"6936","X0","X1",0.570861905813217,0.570861905813217,TRUE,"False Positive","temporal",2.80232066169396,0.068549799,10.5459425,0.006992359,0,0.023711214,1,28.4,2,2,3,1,4,0,0,0,1185515.637,851257.3964
"3850","X0","X1",0.775686264038086,0.775686264038086,TRUE,"False Positive","spatial",2.57983172263727,0.054296016,23.6162896,0.016279289,0,0.202444171,1,12.9,1,1,1,1,7,0,0,0,1182526.955,850185.0449
"11302","X0","X1",0.775686264038086,0.775686264038086,TRUE,"False Positive","spatial",2.7555625240041,0.054296016,23.6162896,0.016279289,0,0.202444171,1,32.3,1,1,1,1,7,0,0,0,1182526.955,850185.0449
"3850","X0","X1",0.696136981248856,0.696136981248856,TRUE,"False Positive","temporal",2.57983172263727,0.054296016,23.6162896,0.016279289,0,0.202444171,1,12.9,1,1,1,1,7,0,0,0,1182526.955,850185.0449
"11302","X0","X1",0.696136981248856,0.696136981248856,TRUE,"False Positive","temporal",2.7555625240041,0.054296016,23.6162896,0.016279289,0,0.202444171,1,32.3,1,1,1,1,7,0,0,0,1182526.955,850185.0449
"11304","X0","X1",0.810585856437683,0.810585856437683,TRUE,"False Positive","spatial",2.35269894097548,0.03738113,26.46913,0.003113224,0,0.1798946,1,10.5,2,1,1,1,7,0,0,0,1181735,850120.1
"11304","X0","X1",0.660819381475449,0.660819381475449,TRUE,"False Positive","temporal",2.35269894097548,0.03738113,26.46913,0.003113224,0,0.1798946,1,10.5,2,1,1,1,7,0,0,0,1181735,850120.1
"12903","X1","X0",0.281747937202454,0.718252062797546,TRUE,"False Negative","spatial",1.44822572767741,0.006366236,0.7674373,0.07364953,0,0.007723914,1,10.4,1,1,2,1,5,1,0,1,1180857,866457.6
"12903","X1","X0",0.247389435768127,0.752610564231873,TRUE,"False Negative","temporal",1.44822572767741,0.006366236,0.7674373,0.07364953,0,0.007723914,1,10.4,1,1,2,1,5,1,0,1,1180857,866457.6
"2098","X0","X1",0.951144099235535,0.951144099235535,TRUE,"False Positive","spatial",0.87880898237353,0.299961398,25.758412,0,0,0.039576254,1,3.3,1,1,1,1,1,1,0,1,1188776.409,825268.777
"2098","X1","X0",0.481056153774261,0.518943846225739,TRUE,"False Negative","temporal",0.87880898237353,0.299961398,25.758412,0,0,0.039576254,1,3.3,1,1,1,1,1,1,0,1,1188776.409,825268.777
"6341","X1","X0",0.103651560842991,0.896348439157009,TRUE,"False Negative","spatial",2.01532205416938,0.260343,5.256214,0,0,0.04328811,1,8.1,1,1,1,1,5,0,0,0,1190844,871822.4
"6341","X0","X1",0.573693215847015,0.573693215847015,TRUE,"False Positive","temporal",2.01532205416938,0.260343,5.256214,0,0,0.04328811,1,8.1,1,1,1,1,5,0,0,0,1190844,871822.4
"3057","X1","X0",0.0504530034959316,0.949546996504068,TRUE,"False Negative","spatial",0.353042303473962,0.005504584,24.6381934,0.021640561,0,0.012319281,1,9,2,1,2,1,5,0,0,0,1200163.111,871149.0433
"3057","X0","X1",0.520100772380829,0.520100772380829,TRUE,"False Positive","temporal",0.353042303473962,0.005504584,24.6381934,0.021640561,0,0.012319281,1,9,2,1,2,1,5,0,0,0,1200163.111,871149.0433
"7257","X0","X1",0.905343234539032,0.905343234539032,TRUE,"False Positive","spatial",1.47424107317771,0.3469146,0.4030138,0,0,0.3218558,1,7.8,1,1,1,1,1,0,0,0,1178500,823656.3
"7257","X0","X1",0.563839614391327,0.563839614391327,TRUE,"False Positive","temporal",1.47424107317771,0.3469146,0.4030138,0,0,0.3218558,1,7.8,1,1,1,1,1,0,0,0,1178500,823656.3
"2522","X1","X0",0.252540469169617,0.747459530830383,TRUE,"False Negative","spatial",1.65286332302481,0.176492121,3.8527768,0.216870984,0,0.0247587,1,12.3,1,1,1,1,4,0,0,0,1197677.513,855887.4375
"2522","X0","X1",0.721502095460892,0.721502095460892,TRUE,"False Positive","temporal",1.65286332302481,0.176492121,3.8527768,0.216870984,0,0.0247587,1,12.3,1,1,1,1,4,0,0,0,1197677.513,855887.4375
"6842","X0","X1",0.860910594463348,0.860910594463348,TRUE,"False Positive","spatial",1.49468341811074,0.2397039,4.083938,0,0,0.09883264,1,12.2,1,1,1,1,7,0,0,0,1178326,852251.3
"6842","X0","X1",0.607392549514771,0.607392549514771,TRUE,"False Positive","temporal",1.49468341811074,0.2397039,4.083938,0,0,0.09883264,1,12.2,1,1,1,1,7,0,0,0,1178326,852251.3
"1614","X1","X0",0.313336044549942,0.686663955450058,TRUE,"False Negative","spatial",4.0222291691527,0.03597288,22.1097338,0.006210578,0,0.11915224,1,16.4,1,1,1,1,4,0,0,0,1191916.457,852119.069599999
"1614","X0","X1",0.781462252140045,0.781462252140045,TRUE,"False Positive","temporal",4.0222291691527,0.03597288,22.1097338,0.006210578,0,0.11915224,1,16.4,1,1,1,1,4,0,0,0,1191916.457,852119.069599999
"2638","X0","X1",0.605966210365295,0.605966210365295,TRUE,"False Positive","spatial",1.06487467637839,0,0.738068,0,0,0.429596545,1,23.6,1,1,1,1,2,1,0,1,1197199.49,818461.9257
"2638","X1","X0",0.137965142726898,0.862034857273102,TRUE,"False Negative","temporal",1.06487467637839,0,0.738068,0,0,0.429596545,1,23.6,1,1,1,1,2,1,0,1,1197199.49,818461.9257
"11300","X0","X1",0.764742970466614,0.764742970466614,TRUE,"False Positive","spatial",2.56099537414628,0.07428722,22.01218,0.001936971,0,0.1746527,1,2.2,2,2,1,1,7,0,1,1,1180957,851143.9
"11300","X0","X1",0.703192114830017,0.703192114830017,TRUE,"False Positive","temporal",2.56099537414628,0.07428722,22.01218,0.001936971,0,0.1746527,1,2.2,2,2,1,1,7,0,1,1,1180957,851143.9
"8830","X0","X1",0.686123371124268,0.686123371124268,TRUE,"False Positive","spatial",1.31940885974397,0.028396693,2.5601939,0,0,0.122841005,1,14.7,1,1,1,1,1,1,0,1,1177015.32,812591.8501
"8830","X1","X0",0.218189597129822,0.781810402870178,TRUE,"False Negative","temporal",1.31940885974397,0.028396693,2.5601939,0,0,0.122841005,1,14.7,1,1,1,1,1,1,0,1,1177015.32,812591.8501
"10547","X0","X1",0.689107835292816,0.689107835292816,TRUE,"False Positive","spatial",3.37378658715229,0.028904322,7.6784544,0.006400529,0,0.028801293,1,9.7,1,1,2,1,3,0,0,0,1189834.643,840712.5565
"10547","X0","X1",0.778616145253181,0.778616145253181,TRUE,"False Positive","temporal",3.37378658715229,0.028904322,7.6784544,0.006400529,0,0.028801293,1,9.7,1,1,2,1,3,0,0,0,1189834.643,840712.5565
"3081","X0","X1",0.664301514625549,0.664301514625549,TRUE,"False Positive","spatial",2.07489819317226,0.002588067,13.8993486,0,0,0.172296561,1,8.8,2,1,2,1,2,0,0,0,1198679.597,806721.4039
"3081","X0","X1",0.803311169147491,0.803311169147491,TRUE,"False Positive","temporal",2.07489819317226,0.002588067,13.8993486,0,0,0.172296561,1,8.8,2,1,2,1,2,0,0,0,1198679.597,806721.4039
"9575","X1","X0",0.216852962970734,0.783147037029266,TRUE,"False Negative","spatial",2.49079400926918,0.06406112,3.128779,0.03507114,0,0.004322441,1,10,1,1,2,1,4,0,0,0,1189099,853866.9
"9575","X0","X1",0.684186220169067,0.684186220169067,TRUE,"False Positive","temporal",2.49079400926918,0.06406112,3.128779,0.03507114,0,0.004322441,1,10,1,1,2,1,4,0,0,0,1189099,853866.9
"11397","X0","X1",0.715357184410095,0.715357184410095,TRUE,"False Positive","spatial",2.08240331796303,0.154611,15.66166,0.06258203,0,0.1333222,1,8.8,1,1,1,1,1,0,0,0,1191528,813605.3
"11397","X0","X1",0.751825928688049,0.751825928688049,TRUE,"False Positive","temporal",2.08240331796303,0.154611,15.66166,0.06258203,0,0.1333222,1,8.8,1,1,1,1,1,0,0,0,1191528,813605.3
"4892","X1","X0",0.423417717218399,0.576582282781601,TRUE,"False Negative","spatial",1.5398584868229,0.032350847,6.5364369,0,0,0.010581598,1,20.3,1,1,2,1,6,1,2,3,1178138.565,863828.2898
"4892","X1","X0",0.109678983688354,0.890321016311646,TRUE,"False Negative","temporal",1.5398584868229,0.032350847,6.5364369,0,0,0.010581598,1,20.3,1,1,2,1,6,1,2,3,1178138.565,863828.2898
"4356","X1","X0",0.219443291425705,0.780556708574295,TRUE,"False Negative","spatial",1.27248242813891,0.002802571,0.56816,0,0,0.014047634,1,12.1,2,1,1,1,6,1,1,2,1181901.069,856284.6667
"4356","X1","X0",0.313754796981812,0.686245203018188,TRUE,"False Negative","temporal",1.27248242813891,0.002802571,0.56816,0,0,0.014047634,1,12.1,2,1,1,1,6,1,1,2,1181901.069,856284.6667
"11631","X0","X1",0.733154714107513,0.733154714107513,TRUE,"False Positive","spatial",2.04270269641742,0.01727031,1.389747,0.06910524,0,0.3484581,1,17.6,1,1,1,1,3,1,0,1,1202262,844615.4
"11631","X1","X0",0.26649796962738,0.73350203037262,TRUE,"False Negative","temporal",2.04270269641742,0.01727031,1.389747,0.06910524,0,0.3484581,1,17.6,1,1,1,1,3,1,0,1,1202262,844615.4
"100","X1","X0",0.252462029457092,0.747537970542908,TRUE,"False Negative","spatial",1.48766252941966,0.243127798,3.4572757,0.243059425,0,0.028099427,1,11.8,2,1,1,1,4,0,1,1,1197902.911,855480.5441
"100","X0","X1",0.718993157148361,0.718993157148361,TRUE,"False Positive","temporal",1.48766252941966,0.243127798,3.4572757,0.243059425,0,0.028099427,1,11.8,2,1,1,1,4,0,1,1,1197902.911,855480.5441
"4847","X0","X1",0.908676385879517,0.908676385879517,TRUE,"False Positive","spatial",1.34032679321009,0.119992732,19.1081307,0,0,0.053942882,1,25.8,1,1,2,1,1,0,0,0,1190243.585,809732.8751
"4847","X0","X1",0.557673066854477,0.557673066854477,TRUE,"False Positive","temporal",1.34032679321009,0.119992732,19.1081307,0,0,0.053942882,1,25.8,1,1,2,1,1,0,0,0,1190243.585,809732.8751
"9039","X0","X1",0.578135073184967,0.578135073184967,TRUE,"False Positive","spatial",1.17046973528039,0.03123112,1.690691,0.004016667,0,0.3085441,1,13.9,2,2,2,1,2,1,0,1,1200299,803523.5
"9039","X1","X0",0.112270653247833,0.887729346752167,TRUE,"False Negative","temporal",1.17046973528039,0.03123112,1.690691,0.004016667,0,0.3085441,1,13.9,2,2,2,1,2,1,0,1,1200299,803523.5
"4658","X0","X1",0.692750453948975,0.692750453948975,TRUE,"False Positive","spatial",1.12358400791267,0.037389263,1.6775207,0.004150015,0,0.0847969,1,22,1,1,2,1,2,1,0,1,1198789.111,814122.3617
"4658","X1","X0",0.226937770843506,0.773062229156494,TRUE,"False Negative","temporal",1.12358400791267,0.037389263,1.6775207,0.004150015,0,0.0847969,1,22,1,1,2,1,2,1,0,1,1198789.111,814122.3617
"12717","X0","X1",0.730412304401398,0.730412304401398,TRUE,"False Positive","spatial",1.61670799766074,0.001288059,0.574664,4.53e-05,0,0.346546278,1,17.6,2,1,2,1,2,1,0,1,1196879.296,819258.8308
"12717","X1","X0",0.2649085521698,0.7350914478302,TRUE,"False Negative","temporal",1.61670799766074,0.001288059,0.574664,4.53e-05,0,0.346546278,1,17.6,2,1,2,1,2,1,0,1,1196879.296,819258.8308
"8090","X1","X0",0.257718652486801,0.742281347513199,TRUE,"False Negative","spatial",1.11129621627774,0.03391074,1.947763,0,0,0.02315831,1,10.4,1,1,2,1,4,1,2,3,1195652,865330.4
"8090","X1","X0",0.276805996894836,0.723194003105164,TRUE,"False Negative","temporal",1.11129621627774,0.03391074,1.947763,0,0,0.02315831,1,10.4,1,1,2,1,4,1,2,3,1195652,865330.4
"3030","X1","X0",0.186977952718735,0.813022047281265,TRUE,"False Negative","spatial",2.09912298772616,0.116650191,10.1165541,0.001749917,0.003514756,0.029523847,1,10,1,1,1,1,5,0,0,0,1186146.111,866701.3673
"3030","X0","X1",0.652410089969635,0.652410089969635,TRUE,"False Positive","temporal",2.09912298772616,0.116650191,10.1165541,0.001749917,0.003514756,0.029523847,1,10,1,1,1,1,5,0,0,0,1186146.111,866701.3673
"900","X0","X1",0.936401426792145,0.936401426792145,TRUE,"False Positive","spatial",2.32429574991232,0.047784197,2.8017279,0.18961389,0,0.035470761,1,21.7,1,1,1,1,7,0,0,0,1176164.109,848505.9457
"900","X0","X1",0.528234422206879,0.528234422206879,TRUE,"False Positive","temporal",2.32429574991232,0.047784197,2.8017279,0.18961389,0,0.035470761,1,21.7,1,1,1,1,7,0,0,0,1176164.109,848505.9457
"1230","X1","X0",0.174742862582207,0.825257137417793,TRUE,"False Negative","spatial",1.00716222917085,0.112094482,11.2040704,0.00282589,0,0.007329382,1,0,1,1,1,1,5,1,0,1,1186201.118,870559.0656
"1230","X1","X0",0.360867738723755,0.639132261276245,TRUE,"False Negative","temporal",1.00716222917085,0.112094482,11.2040704,0.00282589,0,0.007329382,1,0,1,1,1,1,5,1,0,1,1186201.118,870559.0656
"4792","X0","X1",0.857260286808014,0.857260286808014,TRUE,"False Positive","spatial",1.65414486103667,0.123809065,0.8955958,0.005452913,0,0.035508948,1,11.1,2,1,2,1,7,0,0,0,1174995.259,846220.7323
"4792","X0","X1",0.606789588928223,0.606789588928223,TRUE,"False Positive","temporal",1.65414486103667,0.123809065,0.8955958,0.005452913,0,0.035508948,1,11.1,2,1,2,1,7,0,0,0,1174995.259,846220.7323
"10436","X0","X1",0.634042203426361,0.634042203426361,TRUE,"False Positive","spatial",3.36786182903414,0.05165645,11.8264,0.01770466,0,0.04281646,1,12.8,2,1,2,1,3,0,0,0,1193329,838204.6
"10436","X0","X1",0.828898474574089,0.828898474574089,TRUE,"False Positive","temporal",3.36786182903414,0.05165645,11.8264,0.01770466,0,0.04281646,1,12.8,2,1,2,1,3,0,0,0,1193329,838204.6
"3564","X1","X0",0.0490636005997658,0.950936399400234,TRUE,"False Negative","spatial",1.09568205412232,0,10.5703271,0,0,0.01918078,1,10.3,2,1,2,1,5,0,0,0,1190202.619,874133.2833
"3564","X0","X1",0.511965870857239,0.511965870857239,TRUE,"False Positive","temporal",1.09568205412232,0,10.5703271,0,0,0.01918078,1,10.3,2,1,2,1,5,0,0,0,1190202.619,874133.2833
"5174","X1","X0",0.422288715839386,0.577711284160614,TRUE,"False Negative","spatial",1.49499108089148,0.001915824,0.4486347,0.1876557,0,0.2116255,1,11.7,2,1,2,1,6,1,0,1,1185222,859177.3
"5174","X1","X0",0.114838063716888,0.885161936283112,TRUE,"False Negative","temporal",1.49499108089148,0.001915824,0.4486347,0.1876557,0,0.2116255,1,11.7,2,1,2,1,6,1,0,1,1185222,859177.3
"10063","X0","X1",0.692281424999237,0.692281424999237,TRUE,"False Positive","spatial",1.59980635431983,0.00285514,2.851919,0.01563133,0,0.2472334,1,11.4,2,1,2,1,3,1,0,1,1195316,845233.7
"10063","X1","X0",0.229642450809479,0.770357549190521,TRUE,"False Negative","temporal",1.59980635431983,0.00285514,2.851919,0.01563133,0,0.2472334,1,11.4,2,1,2,1,3,1,0,1,1195316,845233.7
"5219","X0","X1",0.935881614685059,0.935881614685059,TRUE,"False Positive","spatial",0.748549316169235,0.1671307,8.657202,0.009450303,0,0.04682871,1,9.4,1,1,2,1,1,0,0,0,1190776,812052.6
"5219","X0","X1",0.526488572359085,0.526488572359085,TRUE,"False Positive","temporal",0.748549316169235,0.1671307,8.657202,0.009450303,0,0.04682871,1,9.4,1,1,2,1,1,0,0,0,1190776,812052.6
"752","X1","X0",0.0664814338088036,0.933518566191196,TRUE,"False Negative","spatial",2.71227893388272,0.068549799,10.5459425,0.006992359,0,0.023711214,1,23.6,2,2,1,1,4,0,0,0,1185515.637,851257.3964
"752","X0","X1",0.528561770915985,0.528561770915985,TRUE,"False Positive","temporal",2.71227893388272,0.068549799,10.5459425,0.006992359,0,0.023711214,1,23.6,2,2,1,1,4,0,0,0,1185515.637,851257.3964
"4511","X1","X0",0.363354623317719,0.636645376682281,TRUE,"False Negative","spatial",3.50313476403825,0.059064814,35.9968319,0.001570978,0,0.045506182,1,14.1,2,1,1,1,4,0,0,0,1195694.162,854269.4902
"4511","X0","X1",0.825366511940956,0.825366511940956,TRUE,"False Positive","temporal",3.50313476403825,0.059064814,35.9968319,0.001570978,0,0.045506182,1,14.1,2,1,1,1,4,0,0,0,1195694.162,854269.4902
"10091","X1","X0",0.375141352415085,0.624858647584915,TRUE,"False Negative","spatial",1.82915391018263,0.015058,3.9295913,0.000556248,0,0.052952437,1,12.1,1,1,2,1,4,1,1,2,1202860.825,856458.9718
"10091","X1","X0",0.163080334663391,0.836919665336609,TRUE,"False Negative","temporal",1.82915391018263,0.015058,3.9295913,0.000556248,0,0.052952437,1,12.1,1,1,2,1,4,1,1,2,1202860.825,856458.9718
"8360","X1","X0",0.145042166113853,0.854957833886147,TRUE,"False Negative","spatial",1.29619748709637,0.2668139,14.22225,0.01046052,0,0.06563867,1,15.3,1,1,2,1,6,0,0,0,1178122,855624.7
"8360","X0","X1",0.606721550226212,0.606721550226212,TRUE,"False Positive","temporal",1.29619748709637,0.2668139,14.22225,0.01046052,0,0.06563867,1,15.3,1,1,2,1,6,0,0,0,1178122,855624.7
"668","X0","X1",0.855705082416534,0.855705082416534,TRUE,"False Positive","spatial",1.5534571079687,0.110761046,9.0566093,0.005918341,0,0.162831113,1,15.6,1,1,1,1,7,1,0,1,1177829.753,844374.5269
"668","X1","X0",0.394316732883453,0.605683267116547,TRUE,"False Negative","temporal",1.5534571079687,0.110761046,9.0566093,0.005918341,0,0.162831113,1,15.6,1,1,1,1,7,1,0,1,1177829.753,844374.5269
